3,72,6.8
3,73,7.2
3,74,7.2
3,75,6.9
3,78,6.7
3,80,6.8
3,82,6.4
3,83,6.2
3,84,7.1
3,86,6.8
3,88,7.6
3,91,6.8
3,94,6.5
3,95,7.7
3,96,7.0
3,97,8.4
3,99,6.6
3,100,8.0
3,104,6.7
3,106,7.6
3,109,7.4
3,110,6.8
3,112,5.8
3,113,6.4
3,117,6.5
3,121,5.2
3,123,8.3
3,124,6.8
3,128,6.3
3,130,6.7
3,132,7.1
3,137,7.8
3,138,6.6
3,141,5.7
3,145,6.0
3,146,6.2
3,149,7.3
3,150,6.2
3,160,5.4
3,161,6.6
3,165,5.9
4,0,5.8
4,1,5.9
4,2,6.3
4,4,5.8
4,12,5.9
4,13,6.1
4,14,5.7
4,16,5.9
4,22,5.4
4,32,6.6
4,33,6.0
4,36,6.1
4,37,6.1
4,38,5.4
4,40,5.9
4,43,6.4
4,44,5.7
4,52,6.5
4,54,5.8
4,56,5.9
4,58,5.2
4,59,6.6
4,60,5.8
4,61,5.6
4,62,7.0
4,64,7.0
4,65,5.2
4,70,7.0
4,71,6.0
4,72,6.0
4,74,5.4
4,77,6.6
4,79,6.8
4,80,5.7
4,82,5.1
4,86,5.6
4,87,6.5
4,96,5.3
4,97,6.3
4,98,6.2
4,99,5.5
4,100,5.8
4,105,5.2
4,106,5.5
4,109,6.4
4,111,5.9
4,115,6.4
4,123,5.3
4,124,5.6
4,128,6.6
4,132,6.5
4,139,6.0
4,146,5.7
5,0,7.4
5,1,6.4
5,2,6.1
5,4,6.3
5,6,6.9
5,8,6.3
5,9,6.5
5,10,5.8
5,12,6.4
5,13,7.3
5,14,6.1
5,15,6.7
5,16,6.6
5,20,6.1
5,21,6.3
5,22,6.6
5,23,5.1
5,24,5.4
5,28,6.7
5,30,6.2
5,31,6.2
5,36,7.1
5,37,6.8
5,38,6.9
5,40,7.2
5,41,5.4
5,42,5.9
5,43,6.8
5,44,5.7
5,48,6.9
5,49,6.9
5,50,5.8
5,51,6.2
5,52,7.2
5,55,5.9
5,56,6.4
5,59,5.9
5,62,6.3
5,63,5.5
5,64,6.4
5,65,6.0
5,66,6.2
5,67,7.1
5,68,6.6
5,69,6.0
5,70,7.7
5,71,6.4
5,72,7.0
5,74,5.6
5,75,7.0
5,80,6.7
5,82,6.9
5,83,5.7
5,84,5.9
5,86,7.2
5,87,7.8
5,91,5.7
5,95,6.5
5,97,7.6
5,98,7.1
5,99,7.1
5,100,7.5
5,102,6.4
5,105,6.0
5,106,7.2
5,108,6.4
5,109,7.5
5,111,7.1
5,112,6.3
5,114,6.7
5,115,7.4
5,116,6.3
5,117,6.5
5,120,6.1
5,122,7.1
5,123,7.2
5,124,6.4
5,128,7.3
5,137,5.4
5,138,6.8
5,141,6.6
5,142,5.3
5,148,6.3
5,150,5.4
5,161,6.4
6,0,5.8
6,1,6.5
6,2,7.9
6,4,6.2
6,6,5.9
6,12,6.2
6,13,6.3
6,14,6.0
6,16,6.2
6,18,5.1
6,20,5.6
6,21,5.9
6,22,5.3
6,28,5.6
6,32,6.2
6,33,6.0
6,36,6.0
6,37,6.3
6,38,6.1
6,40,6.2
6,41,5.3
6,42,5.3
6,43,8.5
6,50,5.6
6,51,5.3
6,53,5.2
6,54,6.1
6,56,6.0
6,58,6.7
6,59,7.2
6,60,6.4
6,62,7.5
6,64,8.5
6,65,5.8
6,67,6.0
6,69,5.4
6,70,7.5
6,71,6.6
6,72,6.1
6,73,5.8
6,74,5.5
6,75,6.3
6,76,5.4
6,77,6.9
6,78,5.4
6,79,7.3
6,80,6.3
6,81,5.7
6,82,6.2
6,86,6.0
6,87,6.4
6,91,5.3
6,95,5.4
6,96,5.9
6,99,6.2
6,100,6.1
6,106,5.4
6,109,7.2
6,110,6.4
6,111,6.3
6,112,5.9
6,113,5.3
6,115,6.6
6,117,5.7
6,120,5.8
6,122,6.1
6,124,5.9
6,126,6.2
6,128,8.0
6,132,7.8
6,136,6.2
6,137,5.3
6,139,5.9
6,142,6.2
6,145,6.9
6,146,7.1
6,149,5.7
6,156,5.1
7,4,5.5
7,7,6.6
7,10,5.5
7,12,6.5
7,13,6.3
7,14,6.9
7,16,6.6
7,18,6.0
7,20,6.1
7,22,6.6
7,25,6.3
7,26,8.1
7,28,5.6
7,31,9.3
7,36,6.1
7,38,7.8
7,41,7.4
7,44,7.2
7,45,5.6
7,47,5.5
7,48,6.4
7,50,5.7
7,52,6.9
7,53,7.5
7,54,7.1
7,56,5.8
7,60,8.1
7,63,5.4
7,68,6.3
7,70,6.8
7,72,6.8
7,73,7.0
7,74,8.1
7,75,6.4
7,78,5.8
7,79,6.9
7,80,5.7
7,81,6.3
7,82,6.1
7,83,6.4
7,84,5.6
7,90,6.7
7,95,6.7
7,96,6.8
7,97,7.7
7,99,6.7
7,100,5.2
7,104,6.1
7,106,7.5
7,107,8.4
7,112,6.4
7,113,5.9
7,123,6.9
7,124,6.0
7,137,6.9
7,138,5.9
7,149,7.3
7,150,5.9
8,0,4.9
8,1,5.0
8,3,5.1
8,6,4.3
8,7,6.8
8,8,4.4
8,25,5.0
8,26,5.4
8,27,4.7
8,28,6.7
8,29,5.5
8,30,4.1
8,33,5.1
8,34,6.4
8,35,5.2
8,38,6.6
8,47,5.0
8,48,4.3
8,49,4.7
8,50,4.3
8,58,5.0
8,65,5.2
8,69,4.6
8,70,4.0
8,78,4.9
8,79,5.4
8,85,4.4
8,86,4.6
8,87,6.5
8,88,4.6
8,89,5.4
8,90,6.2
8,92,5.3
8,97,5.3
8,107,5.9
8,108,5.0
8,117,5.2
8,118,6.0
8,123,5.6
8,126,4.8
8,127,5.2
8,130,5.0
8,135,4.7
9,0,7.4
9,1,6.3
9,2,5.3
9,3,6.5
9,6,7.1
9,7,7.6
9,8,7.6
9,12,8.5
9,16,8.0
9,25,7.2
9,26,7.6
9,27,5.9
9,28,5.9
9,29,7.1
9,30,7.3
9,31,9.5
9,32,6.8
9,33,5.8
9,34,8.3
9,35,6.2
9,36,6.1
9,37,5.8
9,38,8.9
9,40,5.9
9,47,6.4
9,49,5.8
9,50,5.8
9,52,8.6
9,58,6.5
9,60,7.5
9,65,7.2
9,70,5.7
9,73,7.2
9,78,6.6
9,79,7.4
9,86,7.8
9,87,8.6
9,88,7.0
9,89,6.3
9,90,6.7
9,91,6.6
9,92,8.1
9,93,5.7
9,95,7.6
9,97,7.4
9,98,7.1
9,107,7.8
9,108,6.0
9,109,5.8
9,117,6.1
9,118,7.8
9,123,8.0
9,124,6.9
9,129,6.0
9,130,5.6
9,135,5.6
9,147,5.6
10,1,6.7
10,7,7.2
10,10,5.7
10,27,7.2
10,28,6.5
10,31,8.5
10,37,8.1
10,39,6.1
10,49,7.5
10,52,8.4
10,63,6.8
10,69,6.1
10,71,6.2
10,73,7.0
10,81,5.8
10,87,8.3
10,91,7.0
10,94,7.0
10,95,7.8
10,96,6.2
10,109,6.6
10,130,6.5
10,134,5.7
10,136,6.0
10,141,6.3
10,146,6.1
10,156,5.5
10,160,6.0
10,161,6.6
11,0,7.4
11,6,6.1
11,7,7.6
11,8,7.5
11,11,6.0
11,12,7.0
11,13,7.1
11,14,7.2
11,15,6.8
11,16,6.6
11,17,6.7
11,18,6.6
11,19,5.5
11,20,5.9
11,21,5.9
11,23,7.1
11,24,6.2
11,25,7.4
11,27,6.1
11,28,5.1
11,30,7.0
11,31,8.0
11,32,6.6
11,34,7.5
11,36,6.8
11,37,6.7
11,38,8.3
11,39,6.3
11,40,7.4
11,41,6.4
11,42,5.3
11,43,5.8
11,44,6.1
11,45,6.3
11,49,5.9
11,51,5.4
11,53,6.6
11,54,6.9
11,56,6.5
11,58,7.1
11,60,6.9
11,61,5.5
11,63,5.9
11,65,7.0
11,66,6.5
11,67,7.8
11,68,6.8
11,70,6.8
11,72,6.8
11,73,7.6
11,74,6.9
11,75,5.8
11,78,6.0
11,79,7.5
11,80,6.2
11,82,5.8
11,83,6.3
11,84,6.3
11,86,7.1
11,87,8.2
11,88,8.2
11,91,6.3
11,95,7.9
11,96,8.3
11,97,8.1
11,98,6.6
11,99,6.3
11,100,6.5
11,101,5.9
11,103,6.7
11,104,6.8
11,106,6.8
11,109,6.5
11,113,5.8
11,117,5.9
11,123,7.3
11,124,6.1
11,130,6.6
11,137,6.5
11,139,5.5
11,141,5.5
11,149,7.4
11,150,6.4
11,156,5.8
11,160,6.2
11,161,6.3
11,165,7.0
12,0,8.3
12,1,7.0
12,2,6.6
12,4,6.9
12,6,6.9
12,7,7.3
12,8,8.2
12,10,6.3
12,11,6.3
12,12,6.9
12,13,8.4
12,15,7.0
12,17,8.5
12,18,6.8
12,19,5.1
12,20,6.0
12,23,7.6
12,24,6.2
12,25,6.8
12,27,6.6
12,30,6.5
12,31,8.3
12,32,7.6
12,36,6.8
12,37,6.7
12,39,6.2
12,41,6.8
12,42,5.3
12,43,6.3
12,44,7.6
12,45,6.1
12,49,6.4
12,51,6.5
12,53,7.3
12,54,6.6
12,56,7.1
12,58,7.3
12,60,6.6
12,61,6.0
12,63,5.7
12,65,8.3
12,66,5.9
12,67,7.2
12,68,5.8
12,69,5.4
12,70,7.0
12,72,7.3
12,73,7.8
12,74,7.2
12,75,6.0
12,78,7.3
12,79,7.2
12,80,6.4
12,82,7.3
12,83,5.8
12,84,6.3
12,86,8.2
12,88,8.4
12,91,6.6
12,94,6.1
12,96,7.3
12,97,8.5
12,98,7.4
12,99,7.6
12,100,6.4
12,101,6.4
12,103,7.5
12,104,7.0
12,106,8.2
12,108,7.0
12,109,7.2
12,112,5.6
12,113,5.6
12,117,5.7
12,121,6.1
12,124,7.5
12,137,7.0
12,138,6.2
12,139,5.7
12,149,6.9
12,150,6.0
12,156,5.4
12,160,5.9
12,161,6.7
12,165,6.1
13,4,5.5
13,7,6.4
13,8,6.3
13,12,6.5
13,13,5.8
13,14,7.4
13,16,6.9
13,17,6.5
13,18,6.3
13,19,5.8
13,22,6.0
13,23,5.9
13,24,5.2
13,25,5.6
13,26,6.3
13,29,6.1
13,30,6.1
13,31,8.7
13,32,5.9
13,36,5.9
13,37,5.9
13,41,5.9
13,42,5.7
13,44,5.9
13,45,5.4
13,53,5.7
13,54,5.9
13,56,5.5
13,58,6.4
13,59,6.4
13,60,8.2
13,62,6.2
13,63,6.0
13,65,6.0
13,66,7.1
13,67,6.6
13,68,5.9
13,70,6.7
13,71,6.1
13,72,6.1
13,73,6.2
13,74,7.0
13,75,6.4
13,81,6.3
13,82,6.1
13,83,5.1
13,84,6.3
13,87,6.8
13,90,6.6
13,94,5.8
13,96,5.9
13,97,6.2
13,98,6.0
13,99,5.8
13,100,6.3
13,102,6.5
13,103,6.0
13,104,6.3
13,105,5.2
13,106,5.5
13,107,5.5
13,108,5.6
13,112,6.6
13,113,5.9
13,117,6.0
13,118,5.6
13,120,6.7
13,121,5.6
13,122,6.5
13,137,5.6
13,139,5.6
13,142,5.4
13,149,5.6
13,150,5.7
13,156,5.3
13,160,5.7
13,161,5.2
14,1,7.0
14,7,7.3
14,10,6.8
14,27,6.9
14,28,6.2
14,31,9.0
14,33,6.0
14,37,7.5
14,39,5.6
14,48,6.4
14,49,6.8
14,54,7.6
14,73,8.2
14,79,8.4
14,91,6.3
14,94,6.5
14,96,7.3
14,109,7.4
14,138,6.3
14,141,6.3
14,161,6.5
15,0,5.9
15,6,6.7
15,7,6.9
15,12,5.8
15,14,5.7
15,16,6.6
15,17,5.8
15,18,5.7
15,22,5.5
15,32,5.7
15,36,5.6
15,37,5.8
15,38,6.6
15,39,5.2
15,40,5.3
15,42,5.8
15,43,5.7
15,44,5.2
15,49,5.8
15,52,7.4
15,54,5.7
15,55,6.6
15,56,5.3
15,58,6.4
15,60,6.4
15,63,5.8
15,65,5.9
15,67,6.1
15,69,5.3
15,72,5.5
15,73,5.5
15,79,6.8
15,82,6.4
15,83,6.2
15,84,6.5
15,87,7.2
15,91,5.3
15,95,5.8
15,96,5.6
15,97,6.2
15,98,5.6
15,99,5.8
15,100,5.6
15,101,6.4
15,102,5.9
15,104,7.0
15,105,5.1
15,106,5.7
15,109,6.1
15,111,5.5
15,113,5.4
15,115,6.6
15,117,6.1
15,123,5.6
15,124,6.0
15,139,5.5
15,149,5.2
16,0,6.2
16,3,5.8
16,7,6.5
16,26,6.4
16,29,6.5
16,30,6.0
16,33,5.7
16,36,6.3
16,37,6.2
16,38,6.5
16,47,5.8
16,50,6.1
16,51,5.5
16,58,6.4
16,65,5.5
16,70,6.2
16,79,5.5
16,80,5.6
16,86,5.7
16,87,7.5
16,89,5.8
16,90,6.0
16,92,6.2
16,97,5.9
16,107,7.5
16,108,5.4
16,118,6.8
16,123,7.0
16,127,5.6
17,0,7.8
17,3,6.0
17,7,7.7
17,8,7.0
17,25,6.6
17,26,8.7
17,29,5.7
17,30,5.6
17,31,8.0
17,33,5.4
17,34,7.9
17,35,6.7
17,36,7.3
17,37,7.5
17,38,8.5
17,47,5.7
17,51,6.4
17,58,6.1
17,65,6.1
17,78,5.4
17,79,6.4
17,86,6.6
17,87,9.2
17,88,7.6
17,90,6.4
17,91,6.0
17,92,6.9
17,97,8.3
17,107,8.9
17,108,5.6
17,118,7.1
17,123,8.2
18,0,7.3
18,2,6.0
18,6,6.0
18,7,5.8
18,10,5.5
18,12,6.0
18,13,6.7
18,14,5.1
18,15,5.7
18,16,6.2
18,17,5.7
18,18,5.2
18,20,5.5
18,22,5.5
18,27,6.3
18,28,5.8
18,31,6.6
18,32,6.4
18,36,6.4
18,37,5.8
18,38,5.7
18,40,7.1
18,42,6.1
18,49,6.4
18,50,5.4
18,51,5.2
18,52,5.8
18,54,5.3
18,55,5.8
18,56,5.8
18,58,6.8
18,59,6.3
18,60,5.8
18,62,6.1
18,63,5.2
18,64,6.2
18,66,5.9
18,67,6.2
18,69,5.8
18,72,6.7
18,74,6.0
18,79,6.4
18,80,6.4
18,82,5.1
18,83,5.4
18,84,6.2
18,86,5.6
18,87,8.1
18,95,6.6
18,96,6.8
18,97,6.7
18,98,6.9
18,99,5.5
18,100,7.1
18,106,6.4
18,109,5.7
18,111,6.7
18,114,5.9
18,115,6.7
18,116,5.7
18,117,5.4
18,121,5.7
18,123,6.7
18,148,6.2
18,149,5.4
18,151,6.0
18,152,5.5
18,163,5.6
18,165,5.9
19,0,6.0
19,2,5.8
19,12,5.9
19,13,6.2
19,16,6.0
19,17,5.4
19,20,5.3
19,22,5.6
19,32,5.6
19,36,5.9
19,37,6.3
19,38,5.1
19,40,5.9
19,41,5.2
19,42,5.2
19,44,5.4
19,50,5.4
19,52,6.2
19,54,5.8
19,56,5.8
19,57,6.1
19,58,5.6
19,59,6.9
19,60,6.0
19,65,5.2
19,68,5.4
19,69,5.4
19,70,7.7
19,72,5.9
19,74,6.4
19,79,6.8
19,80,5.9
19,82,5.7
19,84,5.3
19,86,5.6
19,87,6.7
19,96,5.6
19,97,6.3
19,98,6.8
19,99,5.7
19,100,6.1
19,105,5.0
19,106,5.2
19,109,6.4
19,110,5.4
19,111,5.9
19,112,5.5
19,113,5.5
19,115,6.1
19,117,5.4
19,122,6.0
19,123,5.1
19,137,6.0
19,139,6.2
19,145,6.4
19,146,5.7
19,149,5.3
20,0,5.9
20,1,5.7
20,4,5.5
20,12,5.8
20,13,6.1
20,14,5.1
20,16,5.9
20,17,5.3
20,20,5.3
20,21,5.9
20,22,5.4
20,32,6.3
20,36,5.7
20,37,5.7
20,38,5.5
20,40,5.9
20,42,5.0
20,44,5.2
20,52,6.2
20,54,5.7
20,56,5.8
20,58,5.4
20,59,6.0
20,60,6.1
20,61,5.0
20,68,5.6
20,70,7.1
20,71,6.0
20,72,5.9
20,74,5.6
20,79,6.7
20,80,5.8
20,82,5.0
20,86,5.8
20,87,6.7
20,96,5.8
20,97,6.1
20,98,6.5
20,99,5.7
20,100,5.9
20,106,5.3
20,109,6.8
20,110,5.3
20,111,5.8
20,112,5.7
20,113,5.4
20,115,6.4
20,117,5.3
20,122,5.9
20,123,5.1
20,137,6.2
20,139,6.1
20,146,6.1
20,149,5.2
21,0,6.7
21,2,6.0
21,6,5.8
21,7,5.4
21,9,6.1
21,12,5.9
21,13,6.6
21,15,5.7
21,16,5.8
21,17,5.6
21,18,5.5
21,22,5.6
21,28,5.4
21,31,6.4
21,32,6.6
21,36,5.9
21,37,5.8
21,38,5.4
21,40,6.8
21,42,5.7
21,43,6.1
21,44,5.4
21,49,6.3
21,52,5.6
21,54,5.8
21,55,6.0
21,56,6.0
21,58,6.5
21,60,6.5
21,64,6.6
21,66,5.5
21,67,6.2
21,69,5.6
21,70,6.8
21,72,6.2
21,73,5.5
21,74,5.5
21,79,7.2
21,84,6.1
21,86,5.9
21,87,7.7
21,95,6.2
21,96,6.7
21,97,6.7
21,98,6.9
21,100,7.4
21,106,6.0
21,109,5.8
21,111,6.4
21,114,5.8
21,115,6.6
21,116,5.8
21,117,6.0
21,120,6.1
21,122,6.0
21,123,6.4
21,124,6.2
21,139,5.2
21,141,5.9
21,148,6.1
21,149,5.1
21,163,6.1
22,0,5.3
22,2,5.8
22,13,5.8
22,16,6.0
22,22,5.2
22,28,5.4
22,32,6.0
22,40,5.7
22,43,6.0
22,54,5.7
22,56,5.5
22,58,6.1
22,60,5.8
22,64,6.2
22,70,6.8
22,71,5.7
22,79,6.7
22,80,5.7
22,82,5.3
22,86,5.3
22,87,6.5
22,99,5.3
22,100,5.6
22,109,6.1
22,115,6.2
22,146,5.9
23,2,6.1
23,6,5.9
23,7,5.9
23,9,6.8
23,10,5.7
23,14,5.3
23,17,6.2
23,18,5.9
23,22,5.8
23,27,6.4
23,28,6.0
23,30,5.4
23,31,7.9
23,36,5.9
23,37,5.8
23,38,5.8
23,45,5.2
23,49,7.2
23,50,5.9
23,52,6.3
23,59,6.2
23,62,6.0
23,63,5.4
23,64,6.1
23,66,5.8
23,69,5.8
23,71,5.8
23,72,6.9
23,80,6.2
23,82,5.4
23,83,5.3
23,84,6.4
23,91,5.1
23,95,6.6
23,96,6.4
23,97,6.4
23,98,7.6
23,99,5.7
23,102,5.4
23,106,6.5
23,111,6.9
23,114,6.2
23,116,6.2
23,117,6.4
23,121,5.9
23,123,6.5
23,134,5.8
23,141,6.6
24,0,6.4
24,9,6.5
24,10,6.2
24,13,6.5
24,15,6.6
24,16,6.0
24,18,5.3
24,21,6.2
24,22,5.7
24,24,5.8
24,27,6.2
24,28,6.0
24,32,7.3
24,40,6.5
24,43,5.7
24,48,6.6
24,49,6.3
24,50,5.5
24,51,5.8
24,52,5.2
24,54,6.3
24,56,6.4
24,58,7.7
24,60,7.4
24,69,5.3
24,70,7.3
24,72,6.4
24,73,6.0
24,75,6.9
24,79,8.1
24,82,5.8
24,85,5.8
24,86,6.3
24,87,7.1
24,95,6.6
24,96,6.4
24,97,6.8
24,98,6.6
24,99,6.3
24,100,6.8
24,106,6.4
24,108,5.7
24,109,7.6
24,110,6.2
24,111,6.1
24,112,6.1
24,113,6.4
24,116,5.5
24,117,6.8
24,120,6.2
24,122,6.1
24,123,6.6
24,124,6.4
24,138,6.7
24,139,6.2
24,141,5.8
24,149,6.5
25,0,6.1
25,1,6.7
25,4,5.5
25,6,6.7
25,7,6.9
25,8,6.4
25,11,6.6
25,12,6.7
25,13,6.1
25,14,7.7
25,16,7.9
25,17,6.9
25,18,6.6
25,19,6.2
25,21,5.9
25,22,7.2
25,23,6.2
25,24,5.4
25,25,6.5
25,26,6.5
25,27,6.8
25,28,5.9
25,30,7.0
25,31,9.0
25,32,7.0
25,34,6.6
25,36,7.5
25,37,7.2
25,38,7.5
25,41,5.3
25,42,5.9
25,43,6.0
25,44,6.7
25,45,5.8
25,49,6.7
25,51,5.6
25,52,7.9
25,53,5.3
25,54,6.2
25,56,5.6
25,58,8.1
25,60,8.4
25,63,6.0
25,65,7.1
25,66,7.3
25,68,5.8
25,70,6.4
25,71,6.2
25,72,6.4
25,73,7.1
25,74,7.3
25,75,6.3
25,82,6.0
25,84,6.6
25,86,6.8
25,87,7.7
25,90,7.5
25,91,6.0
25,92,7.0
25,95,6.6
25,96,6.5
25,97,7.3
25,98,7.3
25,99,6.5
25,100,6.9
25,102,6.4
25,103,6.4
25,105,5.4
25,106,6.0
25,107,6.3
25,108,5.6
25,109,6.0
25,112,7.0
25,113,6.0
25,117,6.5
25,118,7.5
25,119,7.1
25,120,6.1
25,121,5.9
25,122,6.5
25,123,5.8
25,124,6.2
25,131,6.0
25,137,5.5
25,139,6.1
25,140,5.8
25,142,5.4
25,149,5.9
25,150,5.9
25,161,5.9
25,167,6.4
25,168,6.4
26,0,7.8
26,7,8.0
26,8,8.3
26,12,8.9
26,16,8.6
26,25,7.9
26,27,5.9
26,30,7.0
26,31,9.0
26,32,6.5
26,34,7.8
26,36,5.7
26,37,5.5
26,40,6.6
26,49,7.4
26,52,5.6
26,58,6.7
26,60,7.7
26,65,6.4
26,73,7.2
26,78,6.7
26,79,7.6
26,86,7.5
26,88,7.6
26,91,6.9
26,95,6.8
26,97,7.4
26,98,7.5
26,107,7.6
26,109,8.9
26,123,6.9
26,124,7.5
27,0,7.5
27,7,7.7
27,8,7.7
27,12,8.2
27,16,7.7
27,25,7.8
27,30,6.5
27,31,8.2
27,32,6.3
27,34,7.0
27,36,5.6
27,38,7.6
27,40,6.3
27,49,6.3
27,52,6.1
27,58,6.5
27,60,7.2
27,65,6.1
27,73,6.8
27,78,5.8
27,79,6.8
27,86,7.0
27,87,8.3
27,88,6.8
27,91,6.4
27,95,6.3
27,97,7.2
27,98,6.5
27,107,7.6
27,109,7.9
27,123,6.5
27,124,7.9
28,0,7.5
28,7,6.7
28,8,7.3
28,12,7.8
28,16,6.7
28,25,7.2
28,27,5.6
28,30,5.5
28,31,9.0
28,32,6.3
28,34,7.5
28,36,6.0
28,37,5.8
28,40,6.1
28,49,6.3
28,52,5.8
28,58,6.0
28,60,6.8
28,65,5.8
28,73,6.9
28,79,6.8
28,86,6.4
28,87,8.3
28,88,7.2
28,91,5.3
28,95,6.7
28,97,7.2
28,98,6.0
28,109,6.6
28,123,6.5
28,124,7.4
29,0,7.8
29,7,6.8
29,8,6.8
29,12,7.7
29,16,7.1
29,25,6.7
29,27,6.5
29,30,6.9
29,31,9.5
29,32,6.4
29,34,7.6
29,36,6.5
29,37,6.6
29,40,6.4
29,49,7.0
29,52,7.1
29,58,6.7
29,60,7.8
29,73,6.9
29,78,6.4
29,79,7.7
29,86,7.1
29,88,6.6
29,91,6.2
29,95,7.2
29,97,7.9
29,98,6.9
29,109,7.5
29,123,7.2
29,124,6.7
30,0,7.7
30,7,7.8
30,8,8.5
30,12,8.7
30,16,8.3
30,25,7.1
30,30,7.6
30,31,8.6
30,32,6.8
30,34,7.1
